repository_name,date,views,unique_visitors/cloners
data-viz-challenge,2023-04-28,1,1
LD-Cool-P,2023-04-19,1,1
LD-Cool-P,2023-04-20,3,2
LD-Cool-P,2023-04-22,2,1
LD-Cool-P,2023-04-24,1,1
LD-Cool-P,2023-04-26,1,1
LD-Cool-P,2023-04-27,5,3
ldcoolp-figshare,2023-04-22,1,1
ReBACH,2023-04-19,26,1
ReBACH,2023-04-21,14,1
ReBACH,2023-04-24,31,1
ReBACH,2023-04-26,1,1
ReBACH,2023-04-27,120,1
ReBACH,2023-04-28,257,1
ReBACH,2023-04-29,357,1
ReBACH,2023-04-30,2,1
redata-iac,2023-04-20,1,1
ReQUIAM_csv,2023-04-26,1,1
